step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFlaggedFraud,orig_balance_error,dest_balance_error,orig_error_flag,dest_error_flag,is_transfer,is_cash_out,log_amount
236,269914.44,0.0,0.0,493756.71,763671.16,0,-269914.44,-0.010000000009313226,1,0,1,0,12.505864003742605
347,197790.95,14867.0,0.0,1679228.82,1877019.77,0,-182923.95,0.0,1,0,0,1,12.194970999668158
299,392474.41,610603.0,218128.59,338470.42,730944.83,0,2.9103830456733704e-11,0.0,0,0,1,0,12.880229164560498
332,13753.5,53460.0,39706.5,164811.93,178565.43,0,0.0,0.0,0,0,0,1,9.529121322279952
259,53777.16,0.0,0.0,7750909.22,7804686.38,0,-53777.16,0.0,1,0,0,1,10.892622715775309
18,329861.51,0.0,0.0,546797.16,1338927.55,0,-329861.51,-462268.88,1,1,0,1,12.706431210261982
686,107732.98,107732.98,0.0,459838.99,567571.96,0,0.0,0.010000000009313226,0,0,0,1,11.5874203194182
402,30824.78,0.0,0.0,1250910.54,1281735.33,0,-30824.78,-0.010000000009313226,1,0,0,1,10.336106631848654
691,243106.82,0.0,0.0,5391091.98,5634198.79,0,-243106.82,0.010000000707805157,1,0,0,1,12.401260327619008
377,6988352.73,0.0,0.0,10025284.02,17013636.75,0,-6988352.73,0.0,1,0,1,0,15.759755568588611
333,36510.38,19872.0,0.0,55208.03,91718.41,0,-16638.379999999997,0.0,1,0,0,1,10.50537927179896
186,17904.98,0.0,0.0,31798.39,49703.37,0,-17904.98,-7.275957614183426e-12,1,0,0,1,9.792890014249437
301,151510.23,509.0,0.0,3039.0,154549.23,0,-151001.23,0.0,1,0,0,1,11.92841502659695
306,289157.54,30857.0,0.0,23270.23,312427.77,0,-258300.53999999998,-5.820766091346741e-11,1,0,0,1,12.574730397993726
301,109227.39,0.0,0.0,715897.38,825124.77,0,-109227.39,0.0,1,0,0,1,11.601196290188541
153,20596.37,0.0,0.0,99251.8,119848.17,0,-20596.37,0.0,1,0,0,1,9.932918676724263
9,706280.11,87258.0,0.0,592715.12,1298995.23,0,-619022.11,0.0,1,0,0,1,13.467768610030157
327,41650.18,52107.0,10456.82,72900.4,114550.58,0,0.0,-1.4551915228366852e-11,0,0,0,1,10.637084978526197
352,958485.76,0.0,0.0,5266569.69,6225055.45,0,-958485.76,0.0,1,0,1,0,13.773111028122562
259,12331.5,32568.0,20236.5,0.0,12331.5,0,0.0,0.0,0,0,0,1,9.419993333107893
204,314614.03,10389.0,0.0,2901537.42,3216151.46,0,-304225.03,-0.009999999776482582,1,0,0,1,12.659105043417448
238,338703.55,36616.51,0.0,606823.65,945527.2,0,-302087.04,0.0,1,0,0,1,12.732883472432786
21,245300.82,0.0,0.0,285030.24,530331.06,0,-245300.82,0.0,1,0,0,1,12.4102446497054
258,80792.93,0.0,0.0,104269.1,185062.03,0,-80792.93,0.0,1,0,0,1,11.299657117924879
139,45836.28,0.0,0.0,1334708.11,1380544.39,0,-45836.28,2.3283064365386963e-10,1,0,1,0,10.732853012804387
20,81665.43,315093.0,233427.57,1698164.85,1779830.28,0,0.0,0.0,0,0,0,1,11.310398302895372
398,55247.48,55247.48,0.0,11215285.22,11270532.7,0,0.0,1.862645149230957e-09,0,0,0,1,10.919596107689339
13,555320.55,20533.0,0.0,8294124.77,8813577.39,0,-534787.55,35867.9299999997,1,1,1,0,13.227302594328306
282,93863.09,0.0,0.0,1073402.94,1167266.03,0,-93863.09,0.0,1,0,0,1,11.449603163937057
44,10391.01,20003.0,9611.99,104171.43,114562.44,0,0.0,-1.4551915228366852e-11,0,0,0,1,9.248792520628648
260,233000.58,42830.0,0.0,49282.63,282283.22,0,-190170.58,-0.010000000009313226,1,0,0,1,12.358800513640725
330,151761.39,0.0,0.0,1754453.32,1906214.71,0,-151761.39,0.0,1,0,0,1,11.930071353035231
323,111896.83,0.0,0.0,558126.78,906063.86,0,-111896.83,-236040.25,1,1,1,0,11.625341501797417
358,520227.47,0.0,0.0,2223193.16,2743420.63,0,-520227.47,0.0,1,0,1,0,13.162023359449517
167,2598276.05,2598276.05,0.0,5368346.27,7966622.32,0,0.0,-9.313225746154785e-10,0,0,0,1,14.770359110249935
227,373243.31,0.0,0.0,3982898.69,4356142.0,0,-373243.31,0.0,1,0,0,1,12.829988470811026
184,64453.33,0.0,0.0,445486.37,509939.71,0,-64453.33,-0.010000000009313226,1,0,0,1,11.073712189974058
39,326299.43,0.0,0.0,520559.68,846859.1,0,-326299.43,0.010000000009313226,1,0,0,1,12.695573800386244
393,58436.68,0.0,0.0,996908.36,1055345.04,0,-58436.68,0.0,1,0,0,1,10.975716166240202
452,227349.18,227349.18,0.0,111961.16,339310.34,0,0.0,-5.820766091346741e-11,0,0,0,1,12.334246750983654
353,226002.15,0.0,0.0,1527300.56,1753302.71,0,-226002.15,0.0,1,0,0,1,12.328304216210386
377,217262.75,25577.0,0.0,0.0,217262.75,0,-191685.75,0.0,1,0,0,1,12.28886733226408
454,278577.6,278577.6,0.0,0.0,0.0,0,0.0,278577.6,0,1,1,0,12.537455524742999
133,395663.51,0.0,0.0,565538.44,961201.95,0,-395663.51,0.0,1,0,0,1,12.88832193419275
45,763757.26,0.0,0.0,3152151.8,3915909.06,0,-763757.26,-4.656612873077393e-10,1,0,0,1,13.546006604466744
20,428242.11,0.0,0.0,7869124.0,8297366.1,0,-428242.11,0.010000000707805157,1,0,1,0,12.967446327323724
376,80642.33,6627.0,0.0,0.0,80642.33,0,-74015.33,0.0,1,0,0,1,11.297791377095452
648,27584.17,27584.17,0.0,0.0,0.0,0,0.0,27584.17,0,1,1,0,10.225033588457162
186,264205.06,0.0,0.0,684499.59,948704.65,0,-264205.06,-1.1641532182693481e-10,1,0,1,0,12.484484607976121
398,5182.83,5804.0,621.17,0.0,5182.83,0,1.1368683772161603e-13,0.0,0,0,0,1,8.553299444284525
132,484399.2,81652.0,0.0,0.0,484399.2,0,-402747.2,0.0,1,0,0,1,13.090666703542905
235,143050.52,0.0,0.0,4847975.94,4991026.45,0,-143050.52,0.009999999776482582,1,0,0,1,11.87096012407717
155,253883.51,0.0,0.0,462924.93,716808.45,0,-253883.51,-0.010000000009313226,1,0,0,1,12.444634757560717
35,3606943.31,3606943.31,0.0,0.0,0.0,0,0.0,3606943.31,0,1,1,0,15.098371520343143
325,41159.38,0.0,0.0,144357.09,185516.47,0,-41159.38,0.0,1,0,0,1,10.625231422169703
334,249395.93,72945.0,0.0,332877.05,582272.98,0,-176450.93,0.0,1,0,0,1,12.426801002609407
394,456393.73,30962.0,0.0,245988.75,702382.48,0,-425431.73,0.0,1,0,0,1,13.031113350014698
375,390320.99,0.0,0.0,435897.25,936065.49,0,-390320.99,-109847.25,1,1,0,1,12.874727292857537
401,175800.5,0.0,0.0,1762250.47,2070815.05,0,-175800.5,-132764.08000000007,1,1,0,1,12.07711079662002
156,134497.41,134497.41,0.0,0.0,0.0,0,0.0,134497.41,0,1,1,0,11.809307656392818
395,11054.37,203343.0,192288.63,492902.87,503957.23,0,0.0,0.010000000009313226,0,0,0,1,9.310671561750015
321,100394.37,0.0,0.0,318852.97,419247.34,0,-100394.37,-5.820766091346741e-11,1,0,0,1,11.516871369638563
346,84688.66,0.0,0.0,85936.39,301893.16,0,-84688.66,-131268.11,1,1,0,1,11.346748795265952
400,180916.49,20135.0,0.0,56848.29,237764.78,0,-160781.49,0.0,1,0,0,1,12.105796349960277
356,23341.71,50466.0,27124.29,24231.1,47572.81,0,0.0,0.0,0,0,0,1,10.058040008783287
641,2666139.51,2666139.51,0.0,0.0,0.0,0,0.0,2666139.51,0,1,1,0,14.796142482758068
18,269817.06,0.0,0.0,278762.65,548579.72,0,-269817.06,-0.010000000009313226,1,0,0,1,12.505503158988455
403,113714.13,0.0,0.0,654818.9,768533.03,0,-113714.13,0.0,1,0,0,1,11.64145174036676
726,185529.91,185529.91,0.0,0.0,185529.91,0,0.0,0.0,0,0,0,1,12.130976777876032
401,183563.5,2694.0,0.0,0.0,183563.5,0,-180869.5,0.0,1,0,0,1,12.12032138335319
332,700117.12,282.0,0.0,4928223.73,5628340.84,0,-699835.12,0.010000000707805157,1,0,1,0,13.45900434264721
10,237147.82,27352.0,0.0,3281182.16,3595381.3,0,-209795.82,-77051.31999999983,1,1,0,1,12.376443155539606
396,82243.01,0.0,0.0,925489.65,1007732.66,0,-82243.01,0.0,1,0,0,1,11.3174458392279
227,175507.17,3443.0,0.0,3010042.94,3185550.11,0,-172064.17,0.0,1,0,0,1,12.075440873511067
649,30674.98,30674.98,0.0,0.0,0.0,0,0.0,30674.98,0,1,1,0,10.331235216909052
184,250192.36,0.0,0.0,342855.66,593048.02,0,-250192.36,0.0,1,0,0,1,12.429989337893804
307,114055.05,61922.0,0.0,2766192.08,2880247.13,0,-52133.05,0.0,1,0,0,1,11.644445273214847
182,15408.71,25235.0,9826.29,228187.81,243596.52,0,0.0,0.0,0,0,0,1,9.642753109188348
485,2755588.11,2755588.11,0.0,2758109.87,5513697.98,0,0.0,0.0,0,0,0,1,14.829141810740982
563,96989.06,96989.06,0.0,1112486.16,1209475.22,0,0.0,0.0,0,0,0,1,11.482363778007873
162,384477.51,65020.0,0.0,0.0,384477.51,0,-319457.51,0.0,1,0,0,1,12.85964317559866
138,214922.51,0.0,0.0,868120.81,1083043.32,0,-214922.51,0.0,1,0,0,1,12.27803747636769
303,1383656.05,11792.0,0.0,0.0,1383656.05,0,-1371864.05,0.0,1,0,1,0,14.140240588210416
331,375644.78,0.0,0.0,1348915.96,1724560.74,0,-375644.78,0.0,1,0,0,1,12.836401903872899
300,1535311.79,0.0,0.0,3376347.54,4911659.33,0,-1535311.79,0.0,1,0,1,0,14.244244690231714
377,251766.12,0.0,0.0,4500461.62,4752227.74,0,-251766.12,0.0,1,0,0,1,12.436259812240838
371,185518.95,52727.0,0.0,45101.99,230620.94,0,-132791.95,0.0,1,0,0,1,12.130917702416657
280,159724.17,0.0,0.0,484461.1,644185.26,0,-159724.17,0.010000000009313226,1,0,0,1,11.981209929799293
306,29290.18,2153.0,0.0,0.0,29290.18,0,-27137.18,0.0,1,0,0,1,10.285041725797587
190,18891.57,0.0,0.0,440095.48,458987.05,0,-18891.57,0.0,1,0,0,1,9.846524002062022
231,131063.73,14673.6,0.0,4865986.35,4997050.07,0,-116390.12999999999,0.009999999776482582,1,0,0,1,11.783446602282549
139,315392.96,0.0,0.0,1017820.05,1333213.02,0,-315392.96,-0.010000000009313226,1,0,0,1,12.661577803042354
58,456745.18,456745.18,0.0,0.0,0.0,0,0.0,456745.18,0,1,1,0,13.03188311076795
163,14406.61,0.0,0.0,45628.4,60035.0,0,-14406.61,0.010000000002037268,1,0,0,1,9.575511818194048
352,405263.6,16388.0,0.0,25570.49,430834.09,0,-388875.6,-5.820766091346741e-11,1,0,0,1,12.912295466092699
185,120843.63,25404.0,0.0,553763.13,674606.76,0,-95439.63,0.0,1,0,0,1,11.702260949894043
379,49033.91,0.0,0.0,1807899.72,1856933.63,0,-49033.91,0.0,1,0,0,1,10.80028777240106
690,912950.54,912950.54,0.0,2316416.53,3229367.07,0,0.0,0.0,0,0,0,1,13.724438080402823
162,172597.05,107198.0,0.0,20732.64,193329.69,0,-65399.04999999999,0.0,1,0,0,1,12.058720759769265
139,95723.82,142472.28,46748.47,854834.35,950558.17,0,-0.010000000009313226,-1.1641532182693481e-10,0,0,0,1,11.469232895957203
304,176635.64,1379.0,0.0,0.0,176635.64,0,-175256.64,0.0,1,0,0,1,12.08185002015082
300,142044.93,10833.0,0.0,194918.13,336963.06,0,-131211.93,0.0,1,0,0,1,11.863905734988721
285,253533.84,6989.0,0.0,0.0,253533.84,0,-246544.84,0.0,1,0,0,1,12.443256528467362
327,185238.61,185238.61,0.0,37287.36,222525.97,0,0.0,-2.9103830456733704e-11,0,0,0,1,12.129405455215663
612,7645.41,51357.0,43711.59,0.0,7645.41,0,0.0,0.0,0,0,0,1,8.941991535628018
228,179064.52,0.0,0.0,470444.36,649508.88,0,-179064.52,0.0,1,0,0,1,12.09550705136852
540,302098.17,6026.0,0.0,683029.77,985127.95,0,-296072.17,-0.010000000009313226,1,0,0,1,12.618510619936364
132,610999.84,246623.0,0.0,106697.58,717697.42,0,-364376.83999999997,-1.1641532182693481e-10,1,0,0,1,13.322853612948204
131,282736.81,0.0,0.0,4744080.68,5152923.06,0,-282736.81,-126105.5700000003,1,1,0,1,12.552275280758996
332,229328.72,8.0,0.0,1918722.81,2148051.53,0,-229320.72,4.656612873077393e-10,1,0,0,1,12.342916072309293
135,380028.85,2404.0,0.0,539652.79,919681.64,0,-377624.85,0.0,1,0,0,1,12.84800508124905
38,340840.03,0.0,0.0,13251187.44,13592027.47,0,-340840.03,-1.862645149230957e-09,1,0,0,1,12.739171459883107
399,108629.85,25209.0,0.0,1095006.41,1203636.26,0,-83420.85,0.0,1,0,0,1,11.595710716123317
229,38580.45,38580.45,0.0,335633.03,374213.48,0,0.0,5.820766091346741e-11,0,0,0,1,10.56052686999399
334,111934.77,0.0,0.0,2010546.16,2122480.93,0,-111934.77,-4.656612873077393e-10,1,0,0,1,11.625680503630594
131,296037.46,277.0,0.0,806275.86,1102313.32,0,-295760.46,0.0,1,0,0,1,12.598244657298142
13,263841.69,1000.0,0.0,97233.76,361075.45,0,-262841.69,0.0,1,0,0,1,12.483108333314526
356,278195.28,264991.06,0.0,887821.54,1166016.82,0,-13204.22000000003,0.0,1,0,1,0,12.536082186707024
277,118174.1,0.0,0.0,1984887.74,2103061.84,0,-118174.1,0.0,1,0,0,1,11.679922701863745
201,849087.47,0.0,0.0,2403540.2,3252627.67,0,-849087.47,0.0,1,0,1,0,13.651918664811522
345,231756.89,249976.0,18219.11,683631.16,915388.04,0,-1.4551915228366852e-11,0.010000000009313226,0,0,0,1,12.353448528156017
48,323302.63,205.0,0.0,24485.91,347788.55,0,-323097.63,-0.010000000009313226,1,0,1,0,12.686347191612137
351,1330318.15,49770.0,0.0,0.0,1330318.15,0,-1280548.15,0.0,1,0,1,0,14.100929433817578
571,302926.95,0.0,0.0,4505394.35,4808321.3,0,-302926.95,0.0,1,0,0,1,12.621250267436395
404,1158040.51,10583.0,0.0,0.0,1158040.51,0,-1147457.51,0.0,1,0,1,0,13.962240782759316
207,210591.9,0.0,0.0,227503.76,438095.66,0,-210591.9,5.820766091346741e-11,1,0,0,1,12.25768216491333
14,587672.1,0.0,0.0,1589368.64,2215105.75,0,-587672.1,-38065.01000000024,1,1,1,0,13.283926119900984
212,27983.72,141240.0,113256.28,0.0,27983.72,0,0.0,0.0,0,0,0,1,10.239413925915391
207,85711.13,0.0,0.0,1097446.58,1183157.71,0,-85711.13,0.0,1,0,0,1,11.358749634826703
378,154522.85,0.0,0.0,202232.57,356755.42,0,-154522.85,5.820766091346741e-11,1,0,0,1,11.948103732338318
284,52875.65,45741.0,0.0,0.0,52875.65,0,-7134.6500000000015,0.0,1,0,0,1,10.875717121535452
19,33153.21,1150.0,0.0,160131.77,298852.13,0,-32003.21,-105567.15000000002,1,1,0,1,10.408924986042088
161,66645.81,0.0,0.0,362662.04,429307.85,0,-66645.81,0.0,1,0,0,1,11.107162462495943
468,19952.89,19952.89,0.0,0.0,0.0,0,0.0,19952.89,0,1,1,0,9.901179390779095
400,208447.38,6565.0,0.0,14658.99,223106.37,0,-201882.38,0.0,1,0,0,1,12.247446711630866
138,195548.65,139878.0,0.0,449756.57,645305.22,0,-55670.649999999994,0.0,1,0,0,1,12.183569590358484
155,397248.04,74644.0,0.0,518505.35,915753.39,0,-322604.04,-1.1641532182693481e-10,1,0,0,1,12.892318667781819
276,598046.49,0.0,0.0,5684865.61,6282912.1,0,-598046.49,9.313225746154785e-10,1,0,1,0,13.301425444495306
304,146369.95,0.0,0.0,3866421.54,4012791.49,0,-146369.95,0.0,1,0,0,1,11.89389943185797
554,346795.44,346795.44,0.0,0.0,346795.44,0,0.0,0.0,0,0,0,1,12.756493258553252
331,691347.9,84.0,0.0,0.0,691347.9,0,-691263.9,0.0,1,0,1,0,13.446399895725602
227,330985.62,101649.0,0.0,1390903.67,1721889.29,0,-229336.62,0.0,1,0,0,1,12.709833230581445
94,2169679.91,2169679.91,0.0,0.0,2169679.91,0,0.0,0.0,0,0,0,1,14.590090668621357
34,76245.97,12675.0,0.0,536.02,76782.0,0,-63570.97,-0.00999999999476131,1,0,0,1,11.241732955975177
155,211652.83,21150.0,0.0,105402.75,317055.58,0,-190502.83,-5.820766091346741e-11,1,0,0,1,12.262707341698405
140,11394.86,0.0,0.0,206408.52,217803.38,0,-11394.86,0.0,1,0,0,1,9.341005410530052
19,347617.0,0.0,0.0,4344475.46,4692092.46,0,-347617.0,0.0,1,0,1,0,12.758859454692026
10,212950.48,1019.0,0.0,86737.62,299688.1,0,-211931.48,0.0,1,0,0,1,12.26881962531547
277,34165.39,5729.41,0.0,1200772.03,1234937.42,0,-28435.98,0.0,1,0,0,1,10.438997691298729
47,2249574.01,2249574.01,0.0,0.0,0.0,0,0.0,2249574.01,0,1,1,0,14.626251871895246
359,7428844.46,7428844.46,0.0,0.0,7428844.46,0,0.0,0.0,0,0,0,1,15.820881015656166
226,2180404.42,351661.0,0.0,177594.52,2619466.83,0,-1828743.42,-261467.89000000013,1,1,1,0,14.595021389951599
279,58205.63,0.0,0.0,588405.02,646610.65,0,-58205.63,0.0,1,0,0,1,10.971754544757193
308,13681.55,0.0,0.0,64066.03,77747.59,0,-13681.55,-0.00999999999476131,1,0,0,1,9.523876577314338
207,363831.75,13462.0,0.0,53867.0,417698.75,0,-350369.75,0.0,1,0,0,1,12.804449563004527
358,269693.34,2045.0,0.0,448009.02,717702.36,0,-267648.34,1.1641532182693481e-10,1,0,0,1,12.505044522626553
234,71999.81,12252.0,0.0,63280.06,135279.87,0,-59747.81,0.0,1,0,1,0,11.184432647934912
578,6274752.67,6274752.67,0.0,0.0,0.0,0,0.0,6274752.67,0,1,1,0,15.6520447864347
371,1044750.42,0.0,0.0,34796623.66,35841374.09,0,-1044750.42,-0.01000000536441803,1,0,1,0,13.859289539486074
282,17327.95,3593.0,0.0,0.0,17327.95,0,-13734.95,0.0,1,0,0,1,9.760133792299364
11,105310.83,0.0,0.0,9013569.21,10694517.75,0,-105310.83,-1575637.709999999,1,1,0,1,11.564681037490777
181,2007427.51,21189.0,0.0,0.0,2007427.51,0,-1986238.51,0.0,1,0,1,0,14.512365112711915
298,126699.56,20786.0,0.0,0.0,126699.56,0,-105913.56,0.0,1,0,0,1,11.749581786188966
401,167898.59,0.0,0.0,3841392.92,4009291.51,0,-167898.59,0.0,1,0,0,1,12.03112140113293
330,73744.19,0.0,0.0,7767579.43,7841323.62,0,-73744.19,0.0,1,0,0,1,11.208371051736144
251,144630.45,13639.0,0.0,0.0,144630.45,0,-130991.45000000001,0.0,1,0,0,1,11.881944061600043
140,94066.58,18731.0,0.0,49678.67,143745.26,0,-75335.58,-0.010000000009313226,1,0,0,1,11.451768739111543
35,280341.64,107993.0,0.0,0.0,280341.64,0,-172348.64,0.0,1,0,0,1,12.543767848309042
350,1961327.48,0.0,0.0,6103384.38,8064711.86,0,-1961327.48,-9.313225746154785e-10,1,0,1,0,14.489132597525156
155,24842.93,0.0,0.0,4912742.18,4937585.11,0,-24842.93,-9.313225746154785e-10,1,0,0,1,10.120368736093514
275,22748.85,69484.0,46735.15,0.0,22748.85,0,0.0,0.0,0,0,0,1,10.032313830950766
208,263880.83,0.0,0.0,503290.04,767170.87,0,-263880.83,0.0,1,0,0,1,12.483256668283202
307,373223.76,0.0,0.0,974384.51,1347608.27,0,-373223.76,0.0,1,0,0,1,12.829936090877844
332,21563.16,132723.0,111159.84,42363.3,63926.45,0,0.0,0.010000000009313226,0,0,0,1,9.97878795631773
298,2844934.02,0.0,0.0,5833366.83,8678300.85,0,-2844934.02,0.0,1,0,1,0,14.86105078521143
201,153579.68,20327.0,0.0,0.0,153579.68,0,-133252.68,0.0,1,0,0,1,11.941981310534583
355,45316.86,2055.0,0.0,0.0,45316.86,0,-43261.86,0.0,1,0,0,1,10.721456494256534
330,1048354.8,9908.0,0.0,88992.3,1137347.1,0,-1038446.8,0.0,1,0,1,0,13.862733590061538
274,175120.43,0.0,0.0,8878462.58,9053583.01,0,-175120.43,0.0,1,0,0,1,12.07323489799255
188,1041226.14,320883.0,0.0,0.0,1041226.14,0,-720343.14,0.0,1,0,1,0,13.855910517840435
330,148594.38,40494.0,0.0,660939.54,809533.92,0,-108100.38,0.0,1,0,0,1,11.90898232060752
38,201995.53,12077.0,0.0,0.0,201995.53,0,-189918.53,0.0,1,0,0,1,12.216005798017973
233,37513.17,10474.0,0.0,49360.77,86873.94,0,-27039.17,0.0,1,0,0,1,10.532474007251539
378,212655.85,66145.0,0.0,921981.39,1134637.24,0,-146510.85,0.0,1,0,0,1,12.26743511271881
355,98734.43,0.0,0.0,612681.53,711415.96,0,-98734.43,0.0,1,0,0,1,11.50019912757384
331,41360.86,25086.0,0.0,120735.05,162095.91,0,-16274.86,0.0,1,0,1,0,10.630114479157607
158,630615.2,0.0,0.0,768632.37,1399247.57,0,-630615.2,-2.3283064365386963e-10,1,0,1,0,13.35445271558234
610,493538.8,493538.8,0.0,341590.52,835129.32,0,0.0,1.1641532182693481e-10,0,0,0,1,13.109358783033349
39,211771.14,424.0,0.0,445828.93,657600.07,0,-211347.14,1.1641532182693481e-10,1,0,0,1,12.263266164309492
394,82510.25,96874.0,14363.75,1213992.86,1296503.11,0,0.0,0.0,0,0,0,1,11.32068992666246
276,155940.87,8062.0,0.0,627257.14,783198.01,0,-147878.87,0.0,1,0,0,1,11.957238588583404
68,281743.12,281743.12,0.0,0.0,0.0,0,0.0,281743.12,0,1,1,0,12.548754562119033
406,42918.25,20343.0,0.0,120180.85,163099.09,0,-22575.25,0.010000000009313226,1,0,0,1,10.667075722221034
308,145518.77,0.0,0.0,44960421.02,45105939.8,0,-145518.77,-0.009999990463256836,1,0,0,1,11.888067232651997
357,93683.21,4614.0,0.0,397598.71,491281.92,0,-89069.21,5.820766091346741e-11,1,0,0,1,11.44768493748385
154,99892.67,0.0,0.0,734451.64,834344.31,0,-99892.67,0.0,1,0,0,1,11.511861599265739
282,95013.53,119597.24,24583.71,286359.39,381372.91,0,7.275957614183426e-12,0.010000000067520887,0,0,0,1,11.461785106255842
283,165531.66,0.0,0.0,873721.89,1039253.55,0,-165531.66,0.0,1,0,0,1,12.016923795719732
278,438872.72,51131.0,0.0,15838.73,454711.45,0,-387741.72,-5.820766091346741e-11,1,0,0,1,12.991966996918489
514,10880.26,10880.26,0.0,746738.69,757618.95,0,0.0,0.0,0,0,0,1,9.294797322528138
43,159679.74,0.0,0.0,2747372.63,2907052.37,0,-159679.74,0.0,1,0,1,0,11.98093172580309
232,32549.46,0.0,0.0,795995.69,828545.15,0,-32549.46,-1.1641532182693481e-10,1,0,0,1,10.390546779641312
132,94425.86,0.0,0.0,1834324.77,1928750.63,0,-94425.86,2.3283064365386963e-10,1,0,0,1,11.455580845559805
428,356115.53,32791.0,0.0,50638.91,406754.44,0,-323324.53,5.820766091346741e-11,1,0,1,0,12.783013287733587
278,364898.63,10422.38,0.0,1180963.25,1545861.88,0,-354476.25,0.0,1,0,1,0,12.807377608447593
332,48867.28,0.0,0.0,73456.64,122323.92,0,-48867.28,0.0,1,0,0,1,10.796883794228416
140,17931.42,21542.0,3610.58,135983.59,153915.01,0,1.8189894035458565e-12,0.0,0,0,0,1,9.794365526816792
40,156809.21,0.0,0.0,602068.63,758877.84,0,-156809.21,0.0,1,0,0,1,11.962791499574486
138,134146.27,29857.0,0.0,0.0,134146.27,0,-104289.26999999999,0.0,1,0,0,1,11.806693505292618
307,109367.19,40150.0,0.0,39187.17,148554.36,0,-69217.19,0.0,1,0,0,1,11.60247535886436
145,1767886.02,1767886.02,0.0,0.0,1767886.02,0,0.0,0.0,0,0,0,1,14.385295617422928
464,1027963.96,1027963.96,0.0,3216668.79,4244632.75,0,0.0,0.0,0,0,0,1,13.843091638813208
275,118985.83,0.0,0.0,277354.09,396339.92,0,-118985.83,5.820766091346741e-11,1,0,0,1,11.686768093700131
209,123923.31,52962.0,0.0,0.0,123923.31,0,-70961.31,0.0,1,0,0,1,11.727426254989473
213,189733.47,0.0,0.0,321402.93,511136.41,0,-189733.47,-0.009999999951105565,1,0,1,0,12.15338084737615
13,187486.29,29941.0,0.0,328522.0,516008.29,0,-157545.29,5.820766091346741e-11,1,0,0,1,12.141466335428316
401,1250033.79,245391.41,0.0,4287379.03,5537412.82,0,-1004642.38,0.0,1,0,1,0,14.03868194089118
183,5566.14,5566.14,0.0,0.0,5566.14,0,0.0,0.0,0,0,0,1,8.624636736062016
328,274828.94,0.0,0.0,2349412.34,2624241.28,0,-274828.94,0.0,1,0,0,1,12.523907785360562
104,1762680.47,1762680.47,0.0,3039981.66,4802662.12,0,0.0,0.009999999776482582,0,0,0,1,14.382346770070496
232,256542.28,72095.0,0.0,1978151.34,2234693.62,0,-184447.28,0.0,1,0,0,1,12.455052662302629
331,38853.34,499754.0,460900.66,0.0,38853.34,0,5.820766091346741e-11,0.0,0,0,0,1,10.567575061268217
303,28599.31,0.0,0.0,97206.03,125805.33,0,-28599.31,0.00999999999476131,1,0,0,1,10.26117283591004
688,1244090.62,0.0,0.0,1617913.62,2862004.24,0,-1244090.62,0.0,1,0,1,0,14.033916199086955
227,1162155.11,1162155.11,0.0,2402312.87,3564467.98,0,0.0,4.656612873077393e-10,0,0,0,1,13.965787553325633
256,164915.78,64996.0,0.0,0.0,164915.78,0,-99919.78,0.0,1,0,0,1,12.013196262012231
327,128964.96,0.0,0.0,233319.75,362284.72,0,-128964.96,-0.009999999951105565,1,0,0,1,11.767303772553428
249,110453.39,1038.0,0.0,4536037.67,4646491.06,0,-109415.39,0.0,1,0,0,1,11.612357954550017
498,142791.28,142791.28,0.0,0.0,0.0,0,0.0,142791.28,0,1,1,0,11.86914626580159
259,9964.9,57255.0,47290.1,0.0,9964.9,0,0.0,0.0,0,0,0,1,9.206924544675013
326,352792.95,0.0,0.0,7403249.17,7756042.13,0,-352792.95,-0.009999999776482582,1,0,1,0,12.773639454441659
216,26010.65,0.0,0.0,84479.1,110489.75,0,-26010.65,0.0,1,0,0,1,10.166299793570209
38,288629.77,21092.0,0.0,0.0,415934.3,0,-267537.77,-127304.52999999997,1,1,0,1,12.572903537795215
373,73844.14,383455.29,309611.15,424045.92,497890.07,0,-5.820766091346741e-11,-0.010000000009313226,0,0,0,1,11.20972547672157
379,214737.82,10140.0,0.0,56474.73,271212.56,0,-204597.82,-0.010000000009313226,1,0,0,1,12.2771777779558
183,204036.14,15952.0,0.0,76880.64,280916.78,0,-188084.14,0.0,1,0,0,1,12.226057315079187
139,252175.16,9050.0,0.0,0.0,212751.1,0,-243125.16,39424.06,1,1,0,1,12.437883169892629
235,43103.14,0.0,0.0,412475.6,455578.74,0,-43103.14,0.0,1,0,0,1,10.671374327163242
428,14263.63,20698.0,6434.37,0.0,14263.63,0,9.094947017729282e-13,0.0,0,0,0,1,9.56553832570168
202,31634.42,0.0,0.0,1878821.79,1910456.21,0,-31634.42,0.0,1,0,0,1,10.362032657927182
257,259926.94,20900.0,0.0,648789.88,908716.82,0,-239026.94,1.1641532182693481e-10,1,0,0,1,12.468159717737286
21,140914.18,42009.0,0.0,376296.96,640412.55,0,-98905.18,-123201.41000000003,1,1,0,1,11.855913428066634
421,267564.83,267564.83,0.0,0.0,0.0,0,0.0,267564.83,0,1,1,0,12.497120908500115
137,2457418.86,0.0,0.0,4145036.42,6602455.27,0,-2457418.86,0.009999999776482582,1,0,1,0,14.71462252009533
346,164348.04,108948.0,0.0,0.0,164348.04,0,-55400.04000000001,0.0,1,0,0,1,12.009747737882728
